text,label
napansin ko na kupal talaga mga naka mid size suvs minsan,1
gago naungol naman di ko na kinakaya to haha,0
mas tarantado pa nga kayong mga pinklawan kung tutuusin puro kayo reklamo tapos panay rally,0
okay nakakatakot na talaga putangina feeling ko may taong nanonood sa akin sa baba,0
oo naman pinabayaan na nga lang niya kasi hawak ni lugaw sc so ano pa magawa ulol ka mag isip ka nga,1
haha gago sandali puta,0
kagaguhan mo ulol,1
mauutot na ako kakatawa lintek na ralph yung ritual na unang sexbomb putangina haha ang babaw ko,0
may waise ako pucha,0
magaling kang kupal ka,1
gago yung jeonghan iphone kukunin ko pa lang na claim na agad huhu in demand ba siya huhu punyeta,1
putangina ka ginawa mo siyang tanga eh,1
yaks mami anj tangina hindi ko bebe yan,1
ulol asa sainyo,1
putangina talaga ilang minuto nalang,0
hindi pa ko tapos sa deliverables puta,0
naiiyak ako putangina,0
rinig niyo to walang mang aansha sa lady spikers pakshet kayo aba,1
tangina mo gago putangina ka,1
kupal yan haha ganyan talaga pagtalunan kahit hanggang bitter pa rin nakakaawa talaga kayo,0
todo lait ka pa diyan dati na ang asim niyan puta tapos ngayon may gusto ka aba puta haha,0
big winner naman sa mga projects yung isa nasa netflix at may teleserye sila tapos si zach pucha ang dami din more to come po,0
puta sige ilang araw niyo na kasing dinodogshow si donny ayan bumawi tuloy putangina laro talaga ano puta gusto playtime eh mamamatay na nga tayo rito,0
tangina asan na kayo,0
nasawi nako sa mga chinito bwiset,0
naks tamang haha reacts lang mga lowkey apologists haha mga ulol,1
sa instagram gago kaya di ako nagiiscreen shot anak ng punyeta,0
hoy putangina mo real talk ka diyan sabunutan ko iyang kilay mo,1
hindi counted opinion ng di masabi sabi mag deact ako sa dms ko puta ka,1
punyeta humingi ka ng tulong sa politiko na binoto mo bobo ka,1
hoy putangina sampung minuto nalang,0
putangina nga naman nung part ni hanji nakikiliti ako ang putangina nakakakilig,0
pakshet ka haha,0
haha beh yung aso mo punyeta inaway ako,0
akala ko tarantado ka lang everyday,1
ulol manahimil ka di kita kausap,1
kupal ka ah haha sige,0
bitter mo pakshet ka wala naman si v dyan,1
putangina talaga nauurat ako,0
tangina ayoko din eh putangina na katawan toh oh napakastubborn ayoko niyan,1
tarantado talaga si isha kahit kailan,1
ulol na ulol na ako kay yeonjun baka isang araw isa sa mga acct ko yeonjun layout na ko haha,0
shout out sa umagaw sa prize ko sa roblox pakyu ka,1
hoy gago haha,0
ang panget ng lasa gago tinikman ko pa sakit tuloy sikmura ko,0
bobo amputa suntukin ko bagang mo eh,1
bwiset kayo mga spoiler,1
napaka bobo mo,1
tanga wala naman kayong best seller,1
ang panget ng user design ni twitter putangina,1
nasusuka ako eh bwiset,0
puta si aiz,1
tangina floreta bakit ba sino ka ba para mangbasag dito,1
hala may tanga somewhere,1
tangina bagsak kami sa science pakshet,0
hindi naman po ako tanga,0
tangina mo fatdog kabobohan ng mga teacher sa school ampota,1
tignan mo isang unfollow pa ulit hindi ka na makakaulit pakshet ka,1
puta ka nakakaasar,1
punyeta walang kamatayang shimenawa naman haha,0
gago kayo,1
tangina may pupuntahan ako namamaga mata ko punyeta,0
mag drop out nalang ako pucha,0
nakakatawa bwiset haha,0
gago naiiyak na ko,0
pucha bigla nanaman akong tinamad cassie,0
sarap lumayo dami nang kupal haha,0
haha pakyu ka bes hinahanap ko yung kalahating katawan ko ginagahasa na yata ng mga lasing sa kanto,0
bobo din ako sa math naligaw lang sa stem,0
gago talaga mga mapagsamantala sa bagong trabahador,1
at isa ka sa mga kupal na streamer puro pa pogi lang binusted naman ni hezelya tangina mo ka,1
nagkabalikan na naman pala yung totga ko saka yung ex nya haha okay edi go haha pakyu kayong lahat,1
bobo nito ayaw ako ipm sure na kayo dyan mag fb haha,0
mark lee ang gwapo nakaka ulol,0
sino nakakairita dahil naiirita ako sa kanilang lahat mga bwiset moment of truth,1
kala ko kupal,0
pakyu alas sais ka na natulog kanina tangina ka,1
anong gago,0
tie breaker nanaman pucha,0
ayoko kumain pero need ko dahil nanghihina ako haha pakyu life,0
kupal na iphone na ito haha every month na lang need kailangan palitan ng charger puta,1
sira na naman araw ko nakita ko na naman si kupal na mayabang,1
baliw ulol,1
paano pinalitan ang sumitomo ng buri na walang experience sa maintenance at kakayahan bumili ng pyesa ng mrt ulol haha,0
tarantado moments haha,0
hindi nanaman ako makatulog pakshet,0
puta bakit ganon haha,0
ulol akala ko si gobert lang matatrade lol,0
puta lumalamon ako dito,0
umurong luha ko puta,0
putangina walang sungtaro units no wayv comeback tangina tapos magdadagdag ka pa ng group na hindi ka karapat dapat,0
wada takuma so pogi talaga nakaka ulol kapogian mo akin ka na lang please,0
ano ba haha mabantot yun sabi mo ayaw ko pakyu uy di ah haha siya ba,0
susunggaban kita tangina ka ilock mo mga pinto mo,1
hanga nanaman si kupal sa akin mag ling haha,0
ilang araw nang masama pakiramdam ko punyeta,0
si pat na sumusulpot lang para mang ulol,0
gago ang tamad ko,0
pasensya na kung bobo ako sorry kung di ako kasama sa honors sorry kung pabigat ako,0
saksi ang mga bitchesang toh sa panic at kaba ko every ticket selling pero nakakasecure huhu salamat sa pagpapalala ng kaba ko punyeta kayo haha,0
pucha ang gugulo niyo,1
bwiset kase ng iba diyan mga emenians haha,0
sana ako kaso tarantado pala ako kausap,0
cale reyescalecal matalino maharot since birth tanga tanga mabango laging naiinis kay jade sassy na masungit pero mabait pakyu kayo,1
ayy puta sorry lutang,0
ulol anong iyak puro ka panglalait,1
oh my gosh akala ko yung anecdote is ano gamot ang tanga ko haha,0
ngayon mo ako subukan pakyu ka,1
putang ina mo gago pakyu,1
basta talaga pulis punong puno ng kabobohan,1
punyeta gusto ko kayong murahin lahat,1
puta pati yung mental health activity ko gawin pang sirain na prof na to puta talaga siya,1
pucha ka donny akala ko yun na,1
ayaw ko talaga yung nananakit ng babae wala ka bang nanay or kapatid na babae hays pakyu ka,1
tangina mo binigyan ka na ng chance lahat lahat lakas mo pa din mang gago tangina ka,1
nakakastress putangina hindi ako nag expect na ganto magiging result ng transaction namin nag graduate nalang ako ng senior high school hindi parin okay nakaka stress parin,0
gago anong nangyayare sayo please sumagot ka,0
hay dlsu bwiset daw kayo,1
ew wala akong sinasabi pakyu,0
ang init puta,0
okay tanga tanga lang ata sila messi,1
umulan din bwiset,0
sorry ah bobo kasi ako,0
mukha akong tanga diyan putangina,0
pakshet na soundtrip yan sun and moon ang tugtugan,1
yung feeling monday na pala pakshet buti na lang nakantot tayo ng kagabi kaya gv ang monday,0
nagiging tarantado nanaman po ako ano,0
haha pucha cj,0
putangina talaga ng mga pabuhat sa snd,1
gago nung ka duo sakin haha lt,0
pero grabe maka bully sa nga indogs ulol nyo mpl caster bilang lang may bilang sa inyo haha cringe pa karamihan,1
namimiss ko gumawa at magbasa ng au putangina matapos lang school year,0
yung kaibigan ng ina kong math major nagaalok sakin na tuturuan nya daw ako haha pano na to matalino nanay tapos bobo anak nakakahiya haha,0
tanga na nga bobo pa,1
ayan sumunod ka sa mga tropa mo tutal tanga ka naman,1
nakakainis haha kinonfirm order ko tapos hindi pala available yung item na dapat order ko bwiset shopee pay pa naman ako nag bayad di na tuloy macancel,0
pakshet naglalakad lang siya pero iba sobrang hot,0
bobo ko ginastos ko pa,0
tumutulo sipon ko kaninang alas dose mga pakshet na ito,1
mahal na mahal ko jeonghan at joshua putangina,0
ulol haha ,0
ay bobo million sales sinabi,0
pangalawa na ito puta bakit mali mali,0
walang radikal radikal dito haha lalo kung bobo kausap haha,1
gago ang saya ko pakshet,0
typo yan bobo ito naman di ba pwedeng magkamali,1
tarantado ka pala cy eh sana kahit pilit hindi mo tinuloy na magpa kasal puta,1
pucha wala ba akong package diyan ako nagcode today sa picu lord penge naman positivity,0
oi tayo mga kupal haha,1
tarantado naman,0
atleast di ako jejemon ulol asim nyo,1
miss na miss ko na kayo pakshet,0
pakshet kayo bawas bawasan ang social media please super bilis magprocess ng utak ninyo di nyo alam mukha na kayong tanga minsan,1
putangina what if yung dahilan ng family meeting na iyon is ipinaarrange marriage mo si yanyan sayo putangina wag,0
pakshet kayo sunjay layag,1
haha punyeta ano ito,0
punyeta haha nakakaramdam ako mauulit ata yung dati ah,0
ang mahal na ng mantika cooking oil imbes na canola oil soya oil na lang muna tuloy ang nabili ko punyeta ano na world,0
walang maisagot kasi bobo yun,1
mga pakshet kayong lahat patunugin niyo na ang kampanang yan,1
face reveal na yan kupal na yan,1
kung ano ano kasi pinapagawa pucha imbis na nagpapahinga ako,0
pakshet lola ko toh everyone,0
wag niyo nang iconnect si bia sa taong ito di naman niya deserve yung anak niya hayaan na lang si ate zeb at ang mga anak niya na maging masaya at walang kupal sa pamumuhay nilang mag iina goodluck na lang sayo mahanap mo sana yung saya at kakuntetuhan hinahanap mo sa ibang tao,0
normal lang ba na mas mataas pa gastos ko kaysa sa sweldo ko ng isang buwan hala ka anne puta ka,1
and so anong connect walang marebat bobo mo,1
tarantado ka sa instagram story ni moira haha,0
hindi ako maka relate puta haha,0
pakshet baka maligaw ako pagpasok ko,0
sorry pero pucha ang galing galing mo felip,0
tangina huy dalawang minuto nalang,0
kupal talaga pota,1
puro nalang patulong itong kupal na ito never pa naman tayo nagkita pero kung umasta parang kaibigan,1
anyway pagod na ko pucha,0
ayaw kong nahihirapan si micah putangina niyo,1
ako bwiset laki na ng eyebags ko welp,0
nawala pa yata yung isa kong pc bwiset,0
wag niyo naman kami igeneralize punyeta kasi eh pabida,0
mali pala pagka stream ko eh punyeta,0
tangina kapagod,0
hindi naman ako bobo eh sadyang nag papakabobo lang sayo,0
puta di ko na kaya magpuyat,0
bwiset ka leo manahimik ka muna,1
pinapalayas tapos pag naglayas sinusuyo bobo ang puta haha,1
hala pucha kinakabahan ako bukas tae medyo mahirap daw exam sa bec puta tapos dami pang subject,0
putangina ghienobenz,1
kahit kaibigan mo sabihan mo reply pa nila harder putangina,0
puta kang bakla ka kupal,1
haha gago ka,0
nanalo na kayo puro pa rin fake news kinakapitan niyo buti pa nga si vp leni ang sobrang funds niya ginamit niya sa project hindi gaya ni isko na binulsapero syempre hindi ka maniniwala hindi ba kasi englisherong tanga ka,1
haha pucha mtb tapos hindi makaakyat sa hill,0
putangina kapag nagka stelljun duet talaga susunod na tiktok magdadabog ako,0
haha gago haha,0
kailan ba kayo mababawasan na nagaabang kay mae punyeta kayong mga tarantado,0
hirap mag joke sa pamangkin ko tangina,0
na stupid pa nga ako nitong kupal na ito,1
haha bwiset talaga pag alas tres dun sumusugod mga kampon ni satanas,0
pucha may magjowang magkayakap sa jeep kanina mas bata pa sila sakin gago sad life,0
mga kupal kayo,1
bwiset parin talaga si putin,1
punyeta talaga kayo,1
happy birthday pakyu penge handa,0
bwiset si ck puta sabi sakin tumahimik at lumayo,1
pick up lines ng mga matatalino talaga wag kayong ganyan napaghahalatang bobo ako eh,0
porket nagrarally dilawan agad sabagay basta bbm supporter bobo agad,1
ulol gelo umayos ka,0
bumalik na yung notes pero nawala yung mga latest na nilagay ko pakshet na buhay ito hindi ko na ulit ilolog out yung account punyeta,1
haha tangina naman,0
walang bibitaw mga pakshet haha,0
Nakakainis maglaba sa lababo o hindi maglaba dahil nauubusan na ako ng labada tapos lalabhan pakshet,0
pag kila vaness labyu pag sa akin pakyu,1
ang pretty beh pucha,0
tanginang survival show yan ipagdedebut na nga lang kasi eh parang tanga ang puta,1
kupal itong si bakla nag sesend parin akala niya natutuwa pa ako,1
naalala ko nanaman kwento nila kanina sa office puta ayoko na magpakalasing diko alam na may ganong pangyayari pala,0
rupok mo gago,1
hoy pakshet ka mpd seryoso,1
nagising ako ulit punyeta di na ako makatulog sino ba nag iisip sa akin diyan,0
papasukin niyo ako pucha huhu,0
punyeta convertible to cash pala pati ang vl sa amin akala ko sl lang madamidami ang nasayang ko,0
malapit na ako mabulok dito sa bahay punyeta kailan ba pwede gumala,0
gago sakit natulog ako sa batuhan,0
ito talaga yun eh pakshet,0
bobo mo idol sasabihan mo siya walang kwenta porket di ka napag bigyan bobo,1
putangina niyo boyz gehh iwan niyo ko pakyu,1
amoy ko pa ck na winisik sakin kahapon bwiset,0
gusto ko na makita si mama kaso ang hirap pa ng budget puta,0
mga iniiwasan kong mga tanong yung about sa personal life ko nga kasi pucha di ko rin alam nangyayari sa sarili ko baka pag tinanong sa akin yan maging emotional rin ako,0
na scam ako pakshet malutong,0
presidente na si bbm mga hunghang ano pa pinaglalaban niyo mga tanga marites na kapitbahay,1
bobo ka,1
tarantado pwede bang lumayas ka sa paningin kong putangina ka nakakapikon ka init na init dugo ko sayong hayop ka shuta naman,1
putangina kayo bakit wala akong kaalam alam,1
bwiset di ko pinangarap yon,0
hoy putangina bakit kinakabahan ako everytime namemention ang june mamatay ba ako sa june may crisis ba sa june mapapahiya ba ako sa ka trainees ko sa june may magagawa ba ako na masama sa june maaksidente ba ako sa june putangina,0
hi kay kwin putangina mo beh nadadamay pa ako sa kademonyohan mo sa pinapagawa sa atin,1
ang gwapo ni jungkook pakshet,0
bobo kasi yan mag edit eh,1
kupal na major galit sa pusa kalmutin kita eh,1
yes mapapa sanaol ka talaga puta,0
pucha hindi pa nag top si raja ang lakas niya every week eh,0
haha ulol ka sabi namin eh emz wala palang time,0
team jonathan lang mga tanga haha,0
sorry ha medyo bobo,0
naiiyak ako bwiset haha,0
puta natatawa nalang talaga ako after makipagbardahan wala na yata tong katapusan,0
bakit ako yung kinakabahan gago,0
pucha sumasakit ulo ko sa dami ng gagawin,0
korni nyong dalawa pag untugin ko kayo e pa ganyan ganyan pa kayong nalalaman mga ulol,1
punyeta tigil tigilan niyo na iyang kaka rj niyo ha pag ako may nakitang nagtweet ulit tatadtarin ko talaga kayo,1
wala akong gana kumain pucha,0
bakit namiss kita ngayon laptrip putangina,0
gaganda niyo naman puta,0
pass tayo sa mga kupal diyan,1
cute mo pucha,0
ang hirap hirap pigilan pakshet iba talaga kapag may trauma ka na sa ganon eh,0
oo tanginanyo bobo kayo,1
tinawag akong tanga oh paano kaya kung itweet ko dito yun joke lang,0
luhluh ulol ka ba,1
deserve ko ng mas better na kaibigan pakyu sana nanahimik ka na lang,1
edi ma bwiset ka,1
yes po isa po akong certified tarantado,0
bwiset yung mga posers padami ng padami,1
nagavail ako ng premium ng spotify tapos nabawas na sa gcash ko pero di nagreflect sa spotify ko pucha,0
masyado kang kupal,1
ahh tarantado ka ah maghanap ka ng bagong kabigan,1
parang di na ko pupunta ng bgc sa wed pucha,0
kaunfair tangina group act tas yung isa wala man lang pake puta sarap ikick umay sayo,1
mukhang konektado ang tarantado ah,1
kupal ka ayoko na haha,0
tangina mo pakyu,1
gago ang gwapo pakshet,0
bait baitan yan haha ulol,0
tarantado ka talaga bruno major di na ako natutuwa sayo,1
nakakatamad ka ievaluate miss wala ka naman buong semester tapos kupal mag pa final project,1
ibulsa kita won eh mahal na kita cute cute mo puta ipagluluto kita ng sabaw everyday,0
muntik na ako dun bwiset kainis,0
ay gago akala ko sleepwell haha,0
puta mali haha,0
sa mga pakshet na kapag nakikita ako tapos sasabihin tumaba daw ako kelan ako naging payat wala pa akong harden ganito na talaga katawan ko ano pa kaya ngayon na mommy na ako tanga ba kayo,1
marcos padin mga ulol,1
tangina araw araw nalang ako bwiset sa buhay,0
ulol so wala kang isasampal,1
haha gagi para tayong tanga talaga,0
gago ka wala tangina nito di pa ako ready ma cancel pakyu ka kakabalik ko lang,1
ang hirap mag hanap ng header bwiset,0
tapos idadahilan mo kasalanan ko kung di kita tinitrigger di mo gagawin ulol ugali mo magloko kaya wag mo sa akin isisisi kupal ka,1
ang sama mo naman kupal ka,1
na spoiled ako dun pucha anong ikakasal si jang uk saka mu deok,0
haha lalaki nga bwiset ka,0
haha pakyu,0
ulol na ulol ziggeon ah tangina mo,1
pakyu tres naka on notification ka ba sa akin,1
pucha kapagod,0
gago natatawa ako sa sigaw eh,0
ang sensitive naman ng binder sleeves or bobo lang ako,0
omg really pucha kala ko libo,0
iniwan ako tarantado,1
kahit gaano pa kayo kaclose pucha kung paulit ulit yung ganong tuksuhan sa tingin niyo laging okay,0
pag galit kayo lagi akong nadadamay lalo na si ate ano kinalaman namin sa pinag gagawa nyo kayo yung nakakatanda kayo din yung tatanga tanga,1
pakshet ang daming magaganda na nasa timeline ko,0
pakshet ang pogi mo naman tol,0
tuloy ko na lang after this sem or pag kaya wala balik aral na talaga tangina,0
hindi na talaga ako gagastos last na to pakyu,0
saglit nalang punyeta di pa mag export yung ineedit ko,0
